Player Name,Club Name,Tackles,Challenges,Blocks,,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att,Tkl%,Lost,Sh
Kingstone Mutandwa,Cagliari,zm ZAM,"FW,MF",0,1,0,1,0,0,1,1,25.0,3,1,0,0,1,2,Matches
Simone Aresti,Cagliari,it ITA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Arthur Desmas,Le Havre,fr FRA,GK,1,0,0,0,0,0,0,0,0.0,2,0,0,0,0,13,Matches
Gautier Lloris,Le Havre,fr FRA,DF,1,50,30,40,9,1,28,20,66.7,14,50,30,33,82,142,Matches
Arouna Sangante,Le Havre,sn SEN,DF,2,53,33,27,23,3,24,17,60.0,16,35,18,67,119,93,Matches
Christopher Operi,Le Havre,ci CIV,DF,1,55,40,37,15,3,32,38,54.2,27,45,7,37,90,68,Matches
Daler Kuzyaev,Le Havre,ru RUS,MF,1,34,21,11,13,10,15,13,34.9,28,18,5,24,56,18,Matches
Abdoulaye Touré,Le Havre,gn GUI,MF,0,47,28,22,22,3,30,22,50.0,30,30,8,25,72,33,Matches
Josué Casimir,Le Havre,fr FRA,"FW,DF",0,31,18,14,14,3,7,21,38.9,11,23,2,17,44,25,Matches
Etienne Youte Kinkoue,Le Havre,fr FRA,DF,0,15,10,13,2,0,7,5,63.6,4,21,16,47,59,104,Matches
Yassine Kechta,Le Havre,ma MAR,MF,1,46,25,24,19,3,31,17,42.5,42,20,3,25,69,16,Matches
Loïc Nego,Le Havre,hu HUN,"DF,MF",0,37,26,21,12,4,18,10,60.0,12,12,2,18,53,17,Matches
Emmanuel Sabbi,Le Havre,us USA,"FW,MF",0,38,19,15,15,8,16,24,41.0,23,26,2,19,57,7,Matches
Yoann Salmier,Le Havre,gf GUF,DF,0,22,10,13,6,3,13,6,65.0,7,21,15,23,43,57,Matches
Mohamed Lamine Bayo,Le Havre,gn GUI,FW,0,13,5,2,5,6,2,7,20.0,8,8,1,2,15,11,Matches
André Ayew,Le Havre,gh GHA,FW,0,15,11,7,6,2,6,5,66.7,3,8,3,2,17,11,Matches
Oussama Targhalline,Le Havre,ma MAR,MF,2,23,14,16,7,0,15,6,60.0,10,9,3,23,43,14,Matches
Nabil Alioui,Le Havre,fr FRA,"MF,FW",0,3,2,2,1,0,2,5,50.0,2,6,1,3,6,4,Matches
Antoine Joujou,Le Havre,fr FRA,"FW,MF",0,20,14,7,7,6,11,9,52.4,10,11,2,8,27,5,Matches
Samuel Grandsir,Le Havre,fr FRA,"MF,FW",1,16,13,5,9,2,8,4,44.4,10,4,0,3,19,3,Matches
Oualid El Hajjam,Le Havre,ma MAR,"DF,MF",0,8,12,5,2,1,2,4,22.2,7,5,1,8,14,10,Matches
Rassoul Ndiaye,Le Havre,sn SEN,"MF,FW",0,25,17,8,16,1,12,1,50.0,12,2,1,5,29,5,Matches
Steve Ngoura,Le Havre,fr FRA,"FW,MF",0,2,2,1,1,0,1,0,25.0,3,0,0,0,2,3,Matches
Mathieu Gorgelin,Le Havre,fr FRA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Andy Logbo,Le Havre,fr FRA,FW,0,0,0,0,0,0,0,4,0.0,3,7,3,0,0,2,Matches
Issa Soumaré,Le Havre,sn SEN,"FW,MF",0,2,0,2,0,0,0,0,0.0,4,0,0,0,2,2,Matches
Mohamed Koné,Le Havre,ci CIV,GK,,,0,,,,,,,,,,0,0,,Matches
Alois Confais,Le Havre,fr FRA,"MF,FW",0,2,4,1,1,0,1,0,100.0,0,0,0,1,2,0,Matches
Nolan Mbemba,Le Havre,cg CGO,MF,0,2,1,0,1,1,1,0,50.0,1,0,0,3,2,0,Matches
Simon Ebonog,Le Havre,cm CMR,MF,0,1,1,0,1,0,1,0,100.0,0,1,1,0,1,1,Matches
Kandet Diawara,Le Havre,gn GUI,FW,,,0,,,,,,,,,,0,0,,Matches
Matìas Soulé,Frosinone,ar ARG,"FW,MF",0,41,28,12,14,15,19,34,47.5,21,38,4,18,59,9,Matches
Caleb Okoli,Frosinone,it ITA,DF,4,56,40,33,22,1,29,16,65.9,15,48,32,37,85,156,Matches
Enzo Barrenechea,Frosinone,ar ARG,MF,2,65,44,28,29,8,28,35,40.0,42,47,12,29,92,61,Matches
Simone Romagnoli,Frosinone,it ITA,DF,0,35,16,23,11,1,15,15,75.0,5,51,36,31,64,147,Matches
Stefano Turati,Frosinone,it ITA,GK,3,0,0,0,0,0,0,0,,0,0,0,0,0,6,Matches
Marco Brescianini,Frosinone,it ITA,MF,0,28,13,13,12,3,9,17,36.0,16,22,5,11,38,37,Matches
Luca Mazzitelli,Frosinone,it ITA,MF,0,45,25,15,24,6,26,16,53.1,23,23,7,24,64,62,Matches
Walid Cheddira,Frosinone,ma MAR,FW,0,12,7,1,8,3,4,5,50.0,4,6,1,5,17,10,Matches
Pol Lirola,Frosinone,es ESP,DF,1,30,21,14,15,1,17,11,48.6,18,12,1,24,49,41,Matches
Ilario Monterisi,Frosinone,it ITA,DF,0,23,17,14,7,2,12,4,46.2,14,22,18,10,31,63,Matches
Francesco Gelli,Frosinone,it ITA,"MF,DF",1,19,14,8,4,7,10,16,41.7,14,19,3,11,30,27,Matches
Anthony Oyono,Frosinone,ga GAB,DF,0,37,32,21,14,2,23,14,67.6,11,17,3,12,46,32,Matches
Riccardo Marchizza,Frosinone,it ITA,DF,0,7,7,4,3,0,3,8,23.1,10,10,2,9,14,33,Matches
Nadir Zortea,Frosinone,it ITA,DF,1,21,14,8,13,0,10,8,45.5,12,13,5,4,25,29,Matches
Emanuele Valeri,Frosinone,it ITA,DF,0,19,16,10,5,4,10,11,47.6,11,14,3,9,28,22,Matches
Abdou Harroui,Frosinone,nl NED,"MF,FW",0,23,13,11,11,1,8,16,50.0,8,19,3,6,28,8,Matches
Reinier,Frosinone,br BRA,"MF,FW",0,21,11,6,12,3,5,20,29.4,12,24,4,10,31,5,Matches
Michele Cerofolini,Frosinone,it ITA,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,5,Matches
Kaio Jorge,Frosinone,br BRA,FW,0,6,4,0,1,5,3,6,75.0,1,6,0,2,7,0,Matches
Luca Garritano,Frosinone,it ITA,"MF,DF",1,10,7,7,2,1,5,13,33.3,10,13,0,4,14,8,Matches
Arijon Ibrahimović,Frosinone,de GER,"FW,DF",0,7,7,4,2,1,1,4,11.1,8,4,0,2,8,3,Matches
Jaime Báez,Frosinone,uy URU,"FW,MF",0,4,2,0,2,2,0,5,0.0,7,5,0,4,8,1,Matches
Marvin Cuni,Frosinone,al ALB,FW,0,8,3,1,3,4,3,9,75.0,1,10,1,1,9,0,Matches
Giuseppe Caso,Frosinone,it ITA,"FW,MF",0,4,6,2,0,2,2,0,66.7,1,0,0,1,4,0,Matches
Mateus Lusuardi,Frosinone,br BRA,DF,0,2,4,1,1,0,1,2,33.3,2,4,2,5,6,8,Matches
Mehdi Bourabia,Frosinone,ma MAR,MF,0,5,5,1,4,0,2,3,50.0,2,3,0,2,5,4,Matches
Kevin Bonifazi,Frosinone,it ITA,DF,0,5,3,2,3,0,2,1,66.7,1,1,0,3,8,9,Matches
Demba Seck,Frosinone,sn SEN,"FW,MF",0,7,4,2,3,2,4,3,80.0,1,3,0,1,8,1,Matches
Giorgi Kvernadze,Frosinone,ge GEO,"FW,DF",0,3,0,2,0,1,2,1,100.0,0,1,0,2,4,0,Matches
Farés Ghedjemis,Frosinone,fr FRA,"FW,MF",0,2,0,1,0,1,0,2,0.0,2,2,0,1,3,2,Matches
Gennaro Borrelli,Frosinone,it ITA,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Karlo Lulić,Frosinone,hr CRO,MF,0,0,0,0,0,0,0,1,,0,1,0,1,1,0,Matches
Luigi Canotto,Frosinone,it ITA,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Przemysław Szymiński,Frosinone,pl POL,MF,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,Matches
Rubén Alcaraz,Cádiz,es ESP,MF,2,97,59,39,52,6,50,46,41.3,71,60,14,33,130,55,Matches
Jeremías Ledesma,Cádiz,ar ARG,GK,3,1,1,1,0,0,1,0,25.0,3,0,0,0,1,15,Matches
Chris Ramos,Cádiz,es ESP,"FW,MF",0,28,15,9,15,4,8,16,29.6,19,23,7,9,37,44,Matches
Isaac Carcelen,Cádiz,es ESP,DF,2,50,31,30,15,5,25,17,55.6,20,24,7,27,77,87,Matches
Fali,Cádiz,es ESP,DF,0,41,26,29,11,1,21,14,58.3,15,38,24,27,68,120,Matches
Javi Hernández ,Cádiz,es ESP,DF,1,43,24,26,12,5,25,25,54.3,21,34,9,19,62,72,Matches
Roberto Navarro,Cádiz,es ESP,"MF,FW",1,46,29,20,21,5,22,33,51.2,21,33,0,19,65,7,Matches
Víctor Chust,Cádiz,es ESP,DF,1,29,18,23,5,1,18,6,56.3,14,27,21,11,40,92,Matches
Gonzalo Escalante,Cádiz,ar ARG,MF,2,39,24,16,14,9,20,18,36.4,35,23,5,26,65,33,Matches
Iván Alejo,Cádiz,es ESP,MF,0,40,23,23,11,6,17,20,29.8,40,20,0,7,47,17,Matches
Rubén Sobrino,Cádiz,es ESP,"MF,FW",0,52,28,18,26,8,22,24,43.1,29,26,2,16,68,18,Matches
Lucas,Cádiz,br BRA,DF,0,47,28,32,11,4,32,23,58.2,23,27,4,17,64,45,Matches
Roger Martí,Cádiz,es ESP,FW,0,12,6,1,9,2,2,15,28.6,5,16,1,7,19,4,Matches
Álex Fernández,Cádiz,es ESP,MF,0,19,9,10,9,0,11,12,50.0,11,17,5,15,34,30,Matches
Maxi Gómez,Cádiz,uy URU,FW,0,6,4,2,3,1,3,5,60.0,2,8,3,3,9,3,Matches
Juanmi,Cádiz,es ESP,FW,0,9,4,2,7,0,2,6,22.2,7,6,0,6,15,3,Matches
Rominigue Kouamé,Cádiz,ml MLI,MF,1,14,9,6,7,1,7,8,46.7,8,10,2,13,27,10,Matches
Joseba Zaldúa,Cádiz,es ESP,DF,0,20,13,17,2,1,13,2,61.9,8,6,4,5,22,20,Matches
Darwin Machís,Cádiz,ve VEN,MF,0,23,14,7,9,7,13,7,54.2,11,8,1,4,27,2,Matches
Jorge Meré,Cádiz,es ESP,DF,0,8,7,6,2,0,4,2,57.1,3,5,3,11,16,33,Matches
Luis Hernández,Cádiz,es ESP,DF,0,7,3,4,3,0,4,1,50.0,4,3,2,8,15,25,Matches
Sergi Guardiola,Cádiz,es ESP,"FW,MF",0,10,8,2,6,2,4,10,44.4,5,10,0,0,10,4,Matches
Aiham Ousou,Cádiz,sy SYR,DF,0,8,5,6,2,0,5,1,100.0,0,1,0,7,15,15,Matches
David Gil,Cádiz,es ESP,GK,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,Matches
Brian Ocampo,Cádiz,uy URU,"MF,FW",0,4,4,1,3,0,2,4,40.0,3,4,0,3,7,0,Matches
Mamadou Mbaye,Cádiz,sn SEN,DF,0,6,3,3,3,0,2,3,40.0,3,10,7,6,11,26,Matches
Fede San Emeterio,Cádiz,es ESP,MF,0,3,6,2,1,0,1,1,25.0,3,3,2,3,5,1,Matches
Álvaro Negredo,Cádiz,es ESP,"FW,MF",0,0,1,0,0,0,0,1,,0,1,0,1,1,0,Matches
Diadie Samassékou,Cádiz,ml MLI,MF,0,5,3,2,2,1,5,0,83.3,1,0,0,3,8,1,Matches
José Mari,Cádiz,es ESP,"MF,FW",0,2,1,0,2,0,1,0,50.0,1,0,0,2,2,0,Matches
Victor Wehbi,Cádiz,br BRA,GK,,,0,,,,,,,,,,0,0,,Matches
Moussa Diakité,Cádiz,ml MLI,MF,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,Matches
Karl Etta,Cádiz,cm CMR,FW,0,1,1,0,1,0,0,0,,0,0,0,0,1,0,Matches
Milutin Osmajić,Cádiz,me MNE,MF,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Borja Vázquez,Cádiz,es ESP,FW,0,1,0,1,0,0,1,0,100.0,0,0,0,0,1,1,Matches
Alexandre Oukidja,Metz,dz ALG,GK,3,2,1,2,0,0,1,1,50.0,1,1,0,3,5,24,Matches
Danley Jean-Jacques,Metz,ht HAI,MF,0,54,29,24,21,9,19,41,33.9,37,48,7,44,98,44,Matches
Matthieu Udol,Metz,fr FRA,DF,0,55,37,38,12,5,38,46,67.9,18,62,16,50,105,108,Matches
Ismaël Traoré,Metz,ci CIV,DF,0,19,13,13,6,0,8,13,38.1,13,33,20,33,49,86,Matches
Lamine Camara,Metz,sn SEN,MF,0,62,42,26,30,6,24,33,49.0,25,35,2,28,90,34,Matches
Maxime Colin,Metz,fr FRA,DF,0,39,23,25,7,7,16,15,55.2,13,22,7,21,59,71,Matches
Kévin Van Den Kerkhof,Metz,dz ALG,"FW,MF",1,31,24,11,13,7,13,13,40.6,19,15,2,11,42,32,Matches
Fali Candé,Metz,gw GNB,DF,1,40,19,31,9,0,20,13,57.1,15,41,28,20,60,107,Matches
Georges Mikautadze,Metz,ge GEO,FW,0,4,3,1,2,1,0,11,0.0,9,11,0,8,12,3,Matches
Christophe Hérelle,Metz,mq MTQ,DF,2,32,16,24,7,1,13,7,56.5,10,16,9,19,50,68,Matches
Kévin N'Doram,Metz,fr FRA,MF,0,31,23,20,9,2,17,9,44.7,21,17,8,30,58,38,Matches
Cheikh Tidiane Sabaly,Metz,sn SEN,"FW,MF",0,40,20,23,12,5,16,17,40.0,24,19,2,12,50,14,Matches
Arthur Atta,Metz,fr FRA,"MF,FW",0,18,16,8,7,3,8,10,42.1,11,13,3,10,28,23,Matches
Koffi Kouao,Metz,ci CIV,DF,1,20,15,12,7,1,11,3,64.7,6,9,6,14,33,38,Matches
Sadibou Sané,Metz,sn SEN,DF,0,19,13,16,2,1,6,5,85.7,1,14,9,9,27,64,Matches
Ablie Jallow,Metz,gm GAM,"MF,FW",0,8,5,2,3,3,3,4,60.0,2,4,0,8,16,3,Matches
Papa Amadou Diallo,Metz,sn SEN,FW,0,18,8,10,7,1,7,10,33.3,14,11,1,11,29,16,Matches
Joel Asoro,Metz,se SWE,"FW,MF",0,13,9,7,6,0,3,6,30.0,7,7,1,8,19,9,Matches
Simon Elisor,Metz,fr FRA,FW,0,9,2,3,2,4,2,5,33.3,4,6,1,0,9,9,Matches
Joseph Nduquidi,Metz,fr FRA,"MF,DF",1,11,4,6,3,2,1,8,11.1,8,11,3,11,22,15,Matches
Didier Lamkel Zé,Metz,cm CMR,"FW,MF",0,7,2,2,4,1,2,4,40.0,3,4,0,0,7,11,Matches
Benjamin Tetteh,Metz,gh GHA,"FW,MF",0,6,8,1,5,0,4,0,57.1,3,0,0,1,6,1,Matches
Oscar Estupiñan,Metz,co COL,FW,0,5,4,0,3,2,1,2,50.0,1,2,0,0,5,0,Matches
Malick Mbaye,Metz,sn SEN,"MF,FW",0,5,4,0,1,4,1,1,50.0,1,1,0,2,6,2,Matches
Abou Lô,Metz,sn SEN,"MF,DF",0,3,1,2,1,0,1,3,25.0,3,5,2,4,7,8,Matches
Habib Maïga,Metz,ci CIV,"MF,FW",0,2,2,1,0,1,1,2,33.3,2,2,0,4,6,2,Matches
Ibou Sané,Metz,sn SEN,"MF,FW",0,6,4,2,1,3,2,3,100.0,0,3,0,1,7,2,Matches
Youssef Maziz,Metz,fr FRA,"FW,MF",0,0,0,0,0,0,0,1,0.0,2,1,0,1,1,2,Matches
Jean Frederic N'Guessan,Metz,ci CIV,"MF,FW",0,3,1,0,3,0,0,3,0.0,3,3,0,1,4,0,Matches
Guillaume Dietsch,Metz,fr FRA,GK,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Yvon Mvogo,Lorient,ch SUI,GK,3,0,0,0,0,0,0,0,0.0,1,0,0,0,0,15,Matches
Laurent Abergel,Lorient,fr FRA,MF,3,85,53,43,34,8,38,23,39.6,58,29,6,62,146,61,Matches
Julien Ponceau,Lorient,fr FRA,MF,0,32,15,12,14,6,9,21,30.0,21,22,1,19,51,20,Matches
Montassar Talbi,Lorient,tn TUN,DF,0,38,22,23,13,2,19,16,59.4,13,39,23,32,70,114,Matches
Souleymane Touré,Lorient,fr FRA,DF,2,25,12,16,9,0,8,18,57.1,6,38,20,36,61,101,Matches
Julien Laporte,Lorient,fr FRA,DF,1,23,15,15,7,1,16,10,44.4,20,36,26,13,34,116,Matches
Théo Le Bris,Lorient,fr FRA,"DF,MF",0,35,24,25,7,3,19,21,47.5,21,24,3,15,47,42,Matches
Romain Faivre,Lorient,fr FRA,"MF,FW",1,13,6,5,4,4,6,5,40.0,9,6,1,7,20,3,Matches
Tiemoué Bakayoko,Lorient,fr FRA,MF,1,34,17,14,17,3,15,6,53.6,13,10,4,27,60,15,Matches
Formose Mendy,Lorient,sn SEN,DF,1,33,19,24,8,1,20,11,60.6,13,23,12,20,53,59,Matches
Nathaniel Adjei,Lorient,gh GHA,DF,1,13,9,8,3,2,6,7,85.7,1,15,8,18,31,64,Matches
Darlin Yongwa,Lorient,cm CMR,DF,0,30,23,17,11,2,14,12,56.0,11,14,2,15,45,36,Matches
Eli Junior Kroupi,Lorient,fr FRA,"FW,MF",0,7,4,2,2,3,1,6,11.1,8,6,0,10,17,5,Matches
Mohamed Bamba,Lorient,ci CIV,FW,0,14,9,3,8,3,4,6,40.0,6,7,1,2,16,3,Matches
Panos Katseris,Lorient,gr GRE,DF,0,26,20,16,8,2,16,16,64.0,9,20,4,8,34,18,Matches
Tosin Aiyegun,Lorient,bj BEN,"MF,FW",0,6,4,2,3,1,3,3,33.3,6,4,1,3,8,8,Matches
Gedeon Kalulu,Lorient,cd COD,DF,0,23,17,13,8,2,12,16,54.5,10,18,2,5,28,30,Matches
Ayman Kari,Lorient,fr FRA,MF,1,18,14,9,9,0,12,17,63.2,7,19,2,6,24,9,Matches
Imran Louza,Lorient,ma MAR,MF,0,13,7,2,8,3,2,7,25.0,6,8,1,9,22,4,Matches
Benjamin Mendy,Lorient,fr FRA,DF,0,3,1,2,1,0,1,6,20.0,4,8,2,7,10,20,Matches
Jean-Victor Makengo,Lorient,fr FRA,"MF,FW",0,5,5,3,2,0,2,11,33.3,4,12,1,8,13,5,Matches
Bamba Dieng,Lorient,sn SEN,FW,0,3,3,0,3,0,1,3,33.3,2,3,0,0,3,7,Matches
Vincent Le Goff,Lorient,fr FRA,"DF,MF",0,5,0,4,0,1,4,8,50.0,4,11,3,3,8,10,Matches
Badredine Bouanani,Lorient,dz ALG,MF,0,4,2,1,1,2,2,3,50.0,2,3,0,2,6,3,Matches
Siriné Doucouré,Lorient,ml MLI,FW,0,8,6,0,4,4,3,4,100.0,0,4,0,1,9,6,Matches
Igor Carioca,Lorient,br BRA,"DF,MF",0,8,6,6,1,1,4,0,66.7,2,0,0,3,11,6,Matches
Bonke Innocent,Lorient,ng NGA,MF,0,6,4,2,2,2,2,1,22.2,7,2,1,4,10,2,Matches
Joel Mvuka,Lorient,no NOR,"DF,FW",0,5,3,3,1,1,3,1,42.9,4,1,0,2,7,1,Matches
Loris Mouyokolo,Lorient,fr FRA,DF,0,4,1,4,0,0,1,1,100.0,0,1,0,0,4,3,Matches
Aurélien Pelon,Lorient,fr FRA,DF,0,1,2,1,0,0,0,0,0.0,2,2,2,1,1,7,Matches
Pablo Pagis,Lorient,fr FRA,MF,0,10,6,5,4,1,6,2,60.0,4,2,0,3,13,1,Matches
Bassirou Ndiaye,Lorient,sn SEN,FW,0,5,2,2,2,1,3,0,60.0,2,1,1,1,6,0,Matches
Bamo Meïté,Lorient,ci CIV,DF,0,2,1,2,0,0,0,1,0.0,1,3,2,3,5,9,Matches
Dembo Sylla,Lorient,gn GUI,DF,0,1,3,0,1,0,0,0,,0,0,0,1,2,2,Matches
Alfred Gomis,Lorient,sn SEN,GK,,,0,,,,,,,,,,0,0,,Matches
Ibrahima Koné,Lorient,ml MLI,FW,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,Matches
Adrian Grbić,Lorient,at AUT,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Gino Caoki,Lorient,fr FRA,MF,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,Matches
Royce Openda Owaga,Lorient,ga GAB,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Morgan Gibbs-White,Nott'ham Forest,eng ENG,"MF,FW",0,36,24,6,20,10,14,23,42.4,19,31,8,18,53,21,Matches
Murillo,Nott'ham Forest,br BRA,DF,0,50,35,36,13,1,19,17,57.6,14,41,24,43,87,188,Matches
Anthony Elanga,Nott'ham Forest,se SWE,"FW,MF",1,33,19,20,6,7,17,20,47.2,19,22,2,9,41,20,Matches
Ryan Yates,Nott'ham Forest,eng ENG,MF,1,66,42,39,21,6,19,27,55.9,15,42,15,25,87,44,Matches
Danilo,Nott'ham Forest,br BRA,MF,0,36,22,22,12,2,21,25,45.7,25,33,8,35,71,42,Matches
Chris Wood,Nott'ham Forest,nz NZL,FW,0,7,5,1,4,2,3,8,33.3,6,11,3,2,8,26,Matches
Callum Hudson-Odoi,Nott'ham Forest,eng ENG,"FW,MF",1,18,10,4,5,9,7,15,25.0,21,16,1,7,25,12,Matches
Neco Williams,Nott'ham Forest,wls WAL,DF,0,69,44,42,18,9,35,31,62.5,21,44,13,24,91,53,Matches
Matt Turner,Nott'ham Forest,us USA,GK,4,0,0,0,0,0,0,0,,0,0,0,0,0,8,Matches
Orel Mangala,Nott'ham Forest,be BEL,MF,0,27,14,16,10,1,14,6,48.3,15,12,6,29,53,32,Matches
Nicolás Domínguez,Nott'ham Forest,ar ARG,"MF,FW",0,63,45,35,27,1,23,26,47.9,25,31,5,21,81,24,Matches
Harry Toffolo,Nott'ham Forest,eng ENG,DF,0,26,20,20,6,0,15,21,62.5,9,34,13,17,40,49,Matches
Ola Aina,Nott'ham Forest,ng NGA,DF,1,47,31,31,12,4,29,16,70.7,12,19,3,18,65,51,Matches
Moussa Niakhate,Nott'ham Forest,sn SEN,DF,0,42,25,33,9,0,20,7,80.0,5,19,12,15,56,51,Matches
Willy Boly,Nott'ham Forest,ci CIV,DF,0,46,31,36,9,1,22,11,55.0,18,32,21,25,71,90,Matches
Matz Sels,Nott'ham Forest,be BEL,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,11,Matches
Taiwo Awoniyi,Nott'ham Forest,ng NGA,FW,0,9,7,1,4,4,1,5,50.0,1,7,2,1,10,9,Matches
Gonzalo Montiel,Nott'ham Forest,ar ARG,DF,1,22,23,12,8,2,16,5,55.2,13,8,3,10,31,31,Matches
Andrew Omobamidele,Nott'ham Forest,ie IRL,DF,1,10,3,9,1,0,5,4,62.5,3,12,8,15,23,42,Matches
Ibrahim Sangaré,Nott'ham Forest,ci CIV,MF,0,42,23,25,13,4,12,17,41.4,17,24,7,16,58,21,Matches
Serge Aurier,Nott'ham Forest,ci CIV,"DF,MF",1,20,17,9,11,0,5,7,45.5,6,10,3,9,29,36,Matches
Divock Origi,Nott'ham Forest,be BEL,FW,0,6,4,5,0,1,0,6,,0,6,0,2,8,4,Matches
Nuno Tavares,Nott'ham Forest,pt POR,DF,0,11,12,9,1,1,8,6,88.9,1,6,0,1,12,21,Matches
Odisseas Vlachodimos,Nott'ham Forest,gr GRE,GK,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,Matches
Felipe,Nott'ham Forest,br BRA,DF,0,12,11,9,3,0,9,3,75.0,3,4,1,6,16,12,Matches
Joe Worrall,Nott'ham Forest,eng ENG,DF,1,7,5,6,1,0,3,1,50.0,3,5,4,3,10,32,Matches
Scott McKenna,Nott'ham Forest,sct SCO,DF,0,4,0,3,1,0,2,2,66.7,1,6,4,5,9,27,Matches
Cheikhou Kouyaté,Nott'ham Forest,sn SEN,MF,0,8,6,3,3,2,1,3,25.0,3,4,1,2,10,10,Matches
Brennan Johnson,Nott'ham Forest,wls WAL,"FW,MF",0,4,1,1,1,2,2,3,50.0,2,4,1,0,4,0,Matches
Gio Reyna,Nott'ham Forest,us USA,"FW,MF",0,7,3,4,0,3,3,3,50.0,3,3,0,2,9,0,Matches
Andrey Santos,Nott'ham Forest,br BRA,MF,0,0,0,0,0,0,0,1,,0,1,0,1,0,0,Matches
Brandon Aguilera,Nott'ham Forest,cr CRC,FW,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Matches
Joe Gardner,Nott'ham Forest,eng ENG,DF,,,0,,,,,,,,,,0,0,,Matches
Rodrigo Ribeiro,Nott'ham Forest,pt POR,"MF,FW",0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,0,Matches
Andrea Consigli,Sassuolo,it ITA,GK,1,0,0,0,0,0,0,1,,0,1,0,1,1,19,Matches
Andrea Pinamonti,Sassuolo,it ITA,FW,0,13,10,1,6,6,5,17,22.7,17,19,2,2,14,40,Matches
Armand Lauriente,Sassuolo,fr FRA,FW,0,31,20,8,14,9,13,25,29.5,31,29,4,15,46,11,Matches
Martin Erlic,Sassuolo,hr CRO,DF,1,37,22,26,8,3,20,15,66.7,10,31,16,30,65,128,Matches
Matheus Henrique,Sassuolo,br BRA,MF,6,43,30,21,18,4,18,10,41.9,25,18,8,25,68,31,Matches
Kristian Thorstvedt,Sassuolo,no NOR,MF,0,40,22,7,28,5,22,16,50.0,22,25,9,23,61,36,Matches
Gian Marco Ferrari,Sassuolo,it ITA,DF,0,22,11,11,11,0,12,11,66.7,6,28,17,25,47,76,Matches
Jeremy Toljan,Sassuolo,de GER,DF,1,13,13,8,4,1,9,12,60.0,6,17,5,16,29,49,Matches
Daniel Boloca,Sassuolo,ro ROU,MF,2,48,34,18,25,5,27,10,58.7,19,23,13,14,62,33,Matches
Ruan,Sassuolo,br BRA,DF,2,25,16,11,10,4,10,3,55.6,8,18,15,26,49,68,Matches
Marcus Pedersen,Sassuolo,no NOR,DF,0,36,26,25,5,6,21,14,84.0,4,19,5,10,46,51,Matches
Nedim Bajrami,Sassuolo,al ALB,"MF,FW",0,13,7,6,3,4,5,4,38.5,8,5,1,7,19,8,Matches
Domenico Berardi,Sassuolo,it ITA,FW,0,17,8,7,9,1,2,17,9.5,19,17,0,13,30,9,Matches
Josh Doig,Sassuolo,sct SCO,DF,0,25,17,16,9,0,15,21,55.6,12,31,10,16,41,38,Matches
Mattia Viti,Sassuolo,it ITA,DF,0,24,19,14,7,3,10,10,45.5,12,20,10,10,34,44,Matches
Matías Viña,Sassuolo,uy URU,DF,0,34,21,22,7,5,20,10,55.6,16,12,2,13,43,34,Matches
Grégoire Defrel,Sassuolo,mq MTQ,"FW,MF",0,17,9,7,5,5,7,10,46.7,8,10,0,3,20,9,Matches
Uroš Račić,Sassuolo,rs SRB,MF,0,10,6,6,4,0,0,9,0.0,9,16,7,8,17,22,Matches
Cristian Volpato,Sassuolo,it ITA,"MF,FW",0,16,8,9,6,1,9,7,36.0,16,7,0,4,17,5,Matches
Samuele Mulattieri,Sassuolo,it ITA,"FW,MF",0,1,2,0,0,1,1,5,50.0,1,7,2,1,2,2,Matches
Samu Castillejo,Sassuolo,es ESP,"FW,MF",0,12,11,5,5,2,7,15,36.8,12,16,1,3,13,3,Matches
Filippo Missori,Sassuolo,it ITA,DF,0,6,4,2,4,0,4,1,36.4,7,3,2,6,10,8,Matches
Luca Lipani,Sassuolo,it ITA,MF,0,9,7,4,3,2,3,7,27.3,8,9,2,6,15,7,Matches
Alessio Cragno,Sassuolo,it ITA,GK,1,0,0,0,0,0,0,0,,0,0,0,0,0,3,Matches
Pedro Obiang,Sassuolo,gq EQG,MF,0,8,4,3,4,1,2,2,20.0,8,6,4,8,16,10,Matches
